PAamp,PAf20,PAf40,PAf80,PAf90,PAf95,PAr10,PAr100,PAr20,PAr30,PAr40,PAr50,PAr60,PAr70,PAr80,PAr90,PAr95,PBamp,PBf20,PBf40,PBf80,PBf90,PBf95,PBr10,PBr100,PBr20,PBr30,PBr40,PBr50,PBr60,PBr70,PBr80,PBr90,PBr95,PCamp,PCf20,PCf40,PCf80,PCf90,PCf95,PCr10,PCr100,PCr20,PCr30,PCr40,PCr50,PCr60,PCr70,PCr80,PCr90,PCr95,PDamp,PDf20,PDf40,PDf80,PDf90,PDf95,PDr10,PDr100,PDr20,PDr30,PDr40,PDr50,PDr60,PDr70,PDr80,PDr90,PDr95,PFamp,PFf20,PFf40,PFf80,PFf90,PFf95,PFr10,PFr100,PFr20,PFr30,PFr40,PFr50,PFr60,PFr70,PFr80,PFr90,PFr95,Row,y
4.265e-06,-1.42e-05,0.0002597,6.864e-07,0.0003042,0.000229,150842,-2.03e-05,-6.39e-06,0.0002665,-1.1e-05,3.875e-05,-1.97e-07,1.216e-05,4.863e-05,6.846e-05,-1.79e-06,0,0.0005668,-2.88e-05,1.893e-05,1.887e-05,1.083e-05,5.173e-07,2.337e-07,8.447e-05,6.865e-05,0.0001408,-2.75e-06,4.686e-05,1.909e-05,-3.28e-05,-2.93e-06,6.49e-06,0.0004775,0.0007728,-1.45e-05,0.000483,0.00024,-1.06e-05,8.843e-05,3.599e-05,-1.75e-05,1.655e-05,9.211e-07,4.299e-05,2.634e-05,2.796e-05,-1.99e-05,4.925e-05,3.832e-05,0.0006867,-2.29e-05,-6.23e-06,2.059e-05,0.0001352,0.0002008,5.48e-06,0.0003325,2.662e-05,2.973e-07,8.217e-06,0.0004746,-1.29e-05,2.469e-07,4.945e-05,0.0001695,8.392e-05,3.736e-05,2.872e-05,1.314e-05,7.032e-05,0.0001416,0.0002042,1.38e-05,3.411e-05,0.0001783,0.0007053,0.0001232,-9.94e-06,2.489e-05,-2.57e-05,0.0001428,7.377e-06,-9e-06,0.0001734,-9.988
1.993e-06,-2.25e-05,0.0002801,-4.55e-06,0.0003775,0.0003132,118879,1.836e-05,7.396e-05,0.0004487,5.196e-05,0.0001427,3.537e-05,1.724e-05,5.18e-05,0.0001234,4.82e-06,0,0.0006881,-3.63e-06,2.41e-05,5.86e-05,4.515e-05,4.042e-07,1.751e-07,6.636e-05,7.06e-05,0.0002468,-9.81e-06,0.0001888,0.0002037,-1.12e-05,8.987e-05,0.0001404,0.0004404,0.0009268,3.861e-05,0.0005532,0.0002107,-2.41e-06,0.0001496,4.069e-05,2.748e-05,3.605e-05,1.659e-07,0.0002992,3.184e-05,2.149e-05,-2.69e-05,9.888e-05,8.702e-05,0.000661,1.083e-05,-1.43e-05,1.571e-05,9.643e-05,0.0001659,1.106e-05,0.0008609,0.0002413,1.375e-07,1.064e-05,0.0007384,1.897e-05,2.579e-07,3.673e-05,0.0001917,8.334e-05,2.804e-05,6.895e-05,2.439e-05,5.123e-05,0.0001348,0.0002268,1.043e-05,0.0001167,0.0001345,0.0008091,0.0001729,-1.84e-05,6.603e-05,3.709e-06,0.0005772,5.338e-06,-6.31e-06,0.0002768,-24.077
6.087e-06,-2.19e-05,0.0003141,-1.28e-06,0.000374,0.0003162,46888,-6.56e-06,3.35e-05,0.0005537,1.75e-05,0.0001683,2.175e-05,1.972e-05,6.083e-05,0.0001092,3.712e-06,0,0.0006709,-2.21e-05,2.8e-05,4.651e-05,3.419e-05,2.416e-07,1.666e-07,7.612e-05,8.057e-05,0.000198,-7.33e-06,0.0002269,0.000145,-2.81e-05,4.582e-05,8.202e-05,0.0004775,0.000945,7.439e-06,0.0006076,0.0002435,-6.48e-06,0.0001354,4.845e-05,-3.93e-07,4.243e-05,1.856e-07,0.000244,3.746e-05,2.843e-05,-2.72e-05,8.555e-05,7.231e-05,0.0006948,-1.18e-05,-1.25e-05,2.075e-05,0.0001212,0.0001931,1.18e-05,0.0008385,0.0001809,1.679e-07,1.63e-05,0.0008647,9.217e-06,1.677e-07,4.811e-05,0.0002097,9.641e-05,3.676e-05,5.945e-05,3.157e-05,6.414e-05,0.0001556,0.0002502,1.397e-05,0.0001351,0.0001694,0.0008753,0.0001524,-1.73e-05,8.922e-05,-1.69e-05,0.0005498,7.011e-06,-7.78e-06,0.000272,-17.992
2.396e-06,-2.2e-05,0.0002885,-4.13e-06,0.0003849,0.0003277,107114,1.826e-05,7.465e-05,0.0004916,5.281e-05,0.0001643,3.472e-05,1.816e-05,5.315e-05,0.0001188,5.214e-06,0,0.0006885,-3.85e-06,2.5e-05,5.878e-05,4.688e-05,5.231e-07,2.426e-07,6.243e-05,7.319e-05,0.0002355,-9.44e-06,0.0002144,0.0002106,-1.09e-05,9.394e-05,0.0001411,0.0004459,0.0009599,3.902e-05,0.000574,0.0002172,-2.52e-06,0.0001494,4.132e-05,2.771e-05,3.962e-05,2.26e-07,0.0003133,3.246e-05,2.141e-05,-2.64e-05,9.852e-05,8.508e-05,0.0006714,1.023e-05,-1.4e-05,1.559e-05,9.391e-05,0.0001667,1.177e-05,0.0009158,0.0002434,1.995e-07,1.186e-05,0.0007844,1.989e-05,3.473e-07,3.776e-05,0.0001919,8.939e-05,2.865e-05,7.383e-05,2.697e-05,5.163e-05,0.0001267,0.000231,1.052e-05,0.0001333,0.0001401,0.0008586,0.0001688,-1.8e-05,8.351e-05,2.592e-06,0.000595,5.537e-06,-6.83e-06,0.0002944,-24.077
3.941e-06,-2.19e-05,0.0003021,-2.88e-06,0.0003764,0.0002958,76532,-2.64e-06,3.593e-05,0.0004873,2.05e-05,0.000147,2.637e-05,1.794e-05,5.874e-05,0.0001229,2.288e-06,0,0.0006738,-1.79e-05,2.589e-05,5.364e-05,4.377e-05,7.656e-07,2.284e-07,7.066e-05,7.74e-05,0.0002114,-8.33e-06,0.0001999,0.0001513,-2.39e-05,4.983e-05,9.066e-05,0.0004771,0.000952,1.037e-05,0.0005967,0.0002359,-7.22e-06,0.0001504,4.614e-05,3.211e-06,3.755e-05,4.289e-07,0.0002497,3.477e-05,2.487e-05,-2.7e-05,9.719e-05,8.589e-05,0.0006882,-7.8e-06,-1.3e-05,1.835e-05,9.866e-05,0.0001807,1.022e-05,0.0008367,0.000186,1.983e-07,1.299e-05,0.00078,1.19e-05,1.983e-07,4.348e-05,0.0001978,9.272e-05,3.272e-05,6.9e-05,2.638e-05,5.973e-05,0.0001322,0.0002319,1.204e-05,0.000119,0.0001551,0.0008688,0.0001894,-1.75e-05,6.986e-05,-1.27e-05,0.0005456,6.179e-06,-7.69e-06,0.0002471,-19.7
2.383e-07,-1.68e-05,0.0002588,-3.1e-06,0.000304,0.0002269,65948,-2.17e-05,-7.5e-06,0.0002801,-1.23e-05,3.77e-05,3.038e-08,1.168e-05,4.895e-05,6.48e-05,-8.94e-07,0,0.0005372,-3.01e-05,1.859e-05,1.902e-05,9.367e-06,5.021e-07,2.148e-07,8.235e-05,6.802e-05,0.0001529,-6.3e-06,5.12e-05,2.114e-05,-3.39e-05,-3.86e-06,6.579e-06,0.0004615,0.0007547,-1.59e-05,0.0004876,0.0002341,-8.67e-06,9.075e-05,3.72e-05,-1.89e-05,1.197e-05,8.744e-07,5.28e-05,2.722e-05,2.723e-05,-2.2e-05,5.435e-05,4.042e-05,0.0006687,-2.43e-05,-9.53e-06,1.955e-05,0.0001081,0.0001868,5.382e-06,0.0003521,3.05e-05,2.762e-07,3.966e-06,0.0004644,-9.42e-06,2.435e-07,4.788e-05,0.0001781,8.413e-05,3.557e-05,2.895e-05,8.652e-06,6.836e-05,0.0001201,0.0002106,1.304e-05,3.179e-05,0.0001635,0.000704,0.0001094,-1.29e-05,2.097e-05,-2.71e-05,0.0001613,6.79e-06,-7.71e-06,0.0002103,-9.988
4.83e-06,-2.2e-05,0.000301,-2.39e-06,0.0003768,0.000297,90262,1.053e-06,4.555e-05,0.0005051,2.738e-05,0.0001592,3.069e-05,1.782e-05,5.615e-05,0.0001265,3.775e-06,0,0.0006633,-1.5e-05,2.521e-05,5.669e-05,4.479e-05,7.021e-07,2.196e-07,6.947e-05,7.448e-05,0.0002241,-8.19e-06,0.0002146,0.0001696,-2.08e-05,6.137e-05,9.936e-05,0.0004541,0.0009051,1.636e-05,0.0005635,0.0002324,-4.47e-06,0.0001535,4.272e-05,7.897e-06,4.126e-05,3.796e-07,0.0002633,3.35e-05,2.411e-05,-2.7e-05,0.0001001,8.323e-05,0.0006496,-4.7e-06,-1.31e-05,1.737e-05,9.696e-05,0.0001819,1.082e-05,0.0008092,0.0002003,1.914e-07,1.421e-05,0.0007879,1.703e-05,2.037e-07,4.189e-05,0.0001961,9.257e-05,3.191e-05,7.262e-05,2.926e-05,5.553e-05,0.0001353,0.0002342,1.116e-05,0.0001285,0.0001606,0.0007999,0.0001797,-1.76e-05,8.096e-05,-9.9e-06,0.0005421,5.546e-06,-6.56e-06,0.0002544,-19.7
2.713e-06,-1.57e-05,0.0002691,-1.22e-06,0.0002672,0.0002112,117972,-2.43e-05,-1.04e-05,0.0004258,-1.51e-05,0.0001525,-1.84e-05,1.434e-05,5.636e-05,3.249e-05,-4.23e-06,0,0.0004925,-3.25e-05,2.323e-05,-6.26e-06,-1.21e-05,3.103e-07,1.671e-07,8.31e-05,7.402e-05,0.0001258,-4.79e-06,0.0002054,2.099e-05,-3.63e-05,-6.88e-06,4.298e-06,0.0004728,0.0007388,-1.86e-05,0.0004955,0.0002473,-1.27e-05,4.679e-05,4.266e-05,-2.16e-05,2.147e-05,8.227e-07,4.986e-05,3.21e-05,3.044e-05,-2.08e-05,2.054e-05,9.981e-06,0.0006768,-2.69e-05,-8.21e-06,2.132e-05,0.0001242,0.0002081,4.02e-06,0.0003248,3.13e-05,2.332e-07,7.483e-06,0.0006267,-2.51e-05,2.243e-07,5.37e-05,0.0001826,9.202e-05,3.999e-05,4.741e-07,1.454e-05,6.994e-05,0.000157,0.0002209,1.454e-05,0.0001267,0.0001819,0.0007236,5.377e-05,-1.17e-05,8.189e-05,-2.96e-05,0.000147,7.63e-06,-8.75e-06,0.0001796,0.0
4.709e-06,-2.14e-05,0.0003251,-1.89e-06,0.000388,0.000318,91500,-1.11e-05,2.394e-05,0.0005252,9.501e-06,0.0001535,1.918e-05,2.095e-05,6.288e-05,0.0001032,3.343e-06,0,0.0007064,-2.47e-05,2.94e-05,4.361e-05,3.204e-05,3.608e-07,2.096e-07,7.715e-05,8.442e-05,0.0002217,-7.37e-06,0.000212,0.0001281,-3.01e-05,3.568e-05,6.97e-05,0.0004914,0.0010652,5.512e-07,0.0006241,0.0002476,-5.7e-06,0.0001276,4.964e-05,-5.92e-06,3.952e-05,2.549e-07,0.0002276,3.869e-05,2.852e-05,-2.67e-05,8.369e-05,6.96e-05,0.0007152,-1.58e-05,-1.22e-05,2.128e-05,0.0001249,0.0001961,1.211e-05,0.0008344,0.0001623,2.078e-07,1.368e-05,0.0008443,6.299e-06,1.724e-07,4.739e-05,0.0002203,0.0001005,3.675e-05,5.564e-05,2.736e-05,6.604e-05,0.0001561,0.0002637,1.403e-05,0.0001245,0.0001664,0.0009367,0.0001518,-1.68e-05,7.53e-05,-2.02e-05,0.0005324,6.978e-06,-8.06e-06,0.0002891,-17.992
4.581e-06,-1.48e-05,0.0002422,6.178e-07,0.000255,0.0001952,123342,-2e-05,-5.91e-06,0.0003812,-1.03e-05,5.413e-05,-1.56e-05,-6.88e-06,4.943e-05,4.647e-05,-1.52e-05,0,0.0004985,-2.96e-05,-2.5e-06,-5.84e-06,-1.08e-05,3.662e-07,2.264e-07,8.785e-05,6.313e-05,0.0001327,-3.1e-06,0.0001419,1.668e-05,-3.39e-05,-2.7e-06,5.563e-06,0.0004849,0.0007175,-1.38e-05,0.0004652,0.0002566,-2.02e-05,6.301e-05,3.765e-05,-1.7e-05,1.906e-05,9.293e-07,3.228e-05,3.083e-06,3.337e-05,-2.01e-05,3.164e-05,7.177e-06,0.0007051,-2.3e-05,-6.77e-06,2.397e-05,0.0001367,0.0002081,-1.1e-05,0.000255,2.256e-05,3.229e-07,9.102e-06,0.0005809,-2.08e-05,2.154e-07,5.827e-05,0.0001757,7.411e-05,4.49e-05,-2.08e-07,1.488e-05,7.525e-05,0.0001095,0.0001907,1.554e-05,4.501e-05,0.000178,0.0006746,7.367e-05,-1.05e-05,3.036e-05,-2.61e-05,0.0001,7.686e-06,-7.92e-06,0.0001649,-3.969
1.068e-05,-1.07e-05,0.0002442,6.18e-06,0.0002535,0.0001879,116561,-1.92e-05,-5.48e-06,0.0003846,-9.82e-06,6.476e-05,-1.19e-05,7.47e-06,5.013e-05,4.312e-05,-4.96e-06,0,0.0004729,-2.89e-05,1.595e-05,-1.99e-06,-7.03e-06,3.334e-07,2.173e-07,9.328e-05,6.401e-05,0.0001236,1.941e-06,0.0001532,1.474e-05,-3.34e-05,-2.37e-06,5.25e-06,0.0004758,0.0007246,-1.32e-05,0.0004661,0.0002568,-1.17e-05,5.878e-05,3.767e-05,-1.63e-05,2.669e-05,9.12e-07,2.567e-05,2.604e-05,3.405e-05,-1.66e-05,2.459e-05,1.136e-05,0.0007098,-2.22e-05,-2.15e-06,2.431e-05,0.0001324,0.0002051,9.049e-07,0.0002143,1.892e-05,3.195e-07,1.565e-05,0.0005747,-1.75e-05,2.12e-07,5.679e-05,0.000171,8.31e-05,4.378e-05,4.056e-06,2.195e-05,7.526e-05,0.0001332,0.0002048,1.601e-05,5.42e-05,0.0001741,0.0006819,6.868e-05,-6.26e-06,3.885e-05,-2.53e-05,9.105e-05,8.461e-06,-9.34e-06,0.0001765,0.0
-1.33e-06,-2.25e-05,0.0002849,-6.93e-06,0.0003859,0.0003156,26695,1.371e-05,6.392e-05,0.0004165,4.381e-05,0.0001271,3.523e-05,1.372e-05,4.977e-05,0.0001249,2.512e-08,0,0.0007017,-5.51e-06,2.058e-05,5.62e-05,4.476e-05,6.011e-07,2.3e-07,5.991e-05,6.85e-05,0.0002085,-1.13e-05,0.0001685,0.0001952,-1.26e-05,7.948e-05,0.0001397,0.0004813,0.0010576,3.106e-05,0.0005812,0.0002255,-7.68e-06,0.0001512,3.797e-05,2.135e-05,2.779e-05,2.419e-07,0.0002916,2.849e-05,2.138e-05,-2.67e-05,0.0001042,8.634e-05,0.0007183,6.965e-06,-1.52e-05,1.579e-05,9.579e-05,0.0001753,6.843e-06,0.0009165,0.0002295,1.934e-07,6.369e-06,0.0007077,2.381e-05,2.884e-07,3.586e-05,0.00019,8.33e-05,2.769e-05,6.944e-05,1.828e-05,4.932e-05,0.0001181,0.0002255,1.049e-05,0.0001052,0.0001516,0.000878,0.0001663,-1.89e-05,6.539e-05,7.311e-07,0.0006032,5.286e-06,-6.37e-06,0.0002571,-24.077
-1.14e-05,-2.98e-05,0.0002872,-1.57e-05,0.0003556,0.0002995,75778,-1.29e-05,1.307e-05,0.0003678,2.852e-06,9.372e-05,2.022e-05,1.511e-05,5.354e-05,0.000105,3.756e-07,0,0.0006717,-2.51e-05,2.246e-05,4.35e-05,3.309e-05,6.383e-07,2.297e-07,7.382e-05,7.293e-05,0.0002092,-1.94e-05,0.0001304,0.0001116,-3.02e-05,2.35e-05,5.56e-05,0.0004807,0.0009656,-3.61e-06,0.0005645,0.0002405,-8.15e-06,0.0001296,4.126e-05,-8.59e-06,9.277e-06,3.835e-07,0.0001975,3.088e-05,2.482e-05,-3.43e-05,8.439e-05,7.068e-05,0.0007029,-1.69e-05,-2.28e-05,1.791e-05,0.0001068,0.0001873,7.896e-06,0.0007369,0.0001411,2.692e-07,-6.03e-06,0.000629,7.629e-06,2.385e-07,4.345e-05,0.0001968,8.844e-05,3.296e-05,5.647e-05,2.133e-06,5.931e-05,0.0001388,0.000231,1.165e-05,7.284e-05,0.0001551,0.0008422,0.0001506,-2.62e-05,3.56e-05,-2.09e-05,0.0004696,5.857e-06,-7.32e-06,0.0002603,-21.034
1.618e-05,-9.13e-06,0.000211,9.835e-06,0.0003762,0.0003219,121392,4.863e-05,0.0001029,0.0004303,8.381e-05,0.0001464,4.794e-05,-2.09e-06,2.959e-05,0.0001274,-1.2e-05,0,0.0006723,2.328e-05,3.969e-06,7.028e-05,5.831e-05,8.342e-07,3.627e-07,4.585e-05,4.347e-05,0.0002294,4.59e-06,0.0001886,0.0002213,1.376e-05,0.0001193,0.0001566,0.0003299,0.0009357,6.962e-05,0.0004688,0.0001268,-1.68e-05,0.0001508,1.984e-05,5.861e-05,4.817e-05,3.08e-07,0.0003106,1.129e-05,1.39e-05,-1.44e-05,0.0001067,9.458e-05,0.0005535,4.026e-05,-1.09e-07,1.043e-05,7.343e-05,0.0001083,-7.35e-06,0.0008225,0.0002594,2.528e-07,2.468e-05,0.0006876,3.598e-05,3.059e-07,2.343e-05,0.0001183,5.342e-05,1.796e-05,8.153e-05,3.766e-05,3.351e-05,8.063e-05,0.000149,7.179e-06,0.000124,9.79e-05,0.0007168,0.0001663,-4.57e-06,7.903e-05,3.189e-05,0.0005711,3.844e-06,-5.32e-06,0.0002864,-39.4
-1.81e-06,-1.84e-05,0.0002562,-5.33e-06,0.0003072,0.0002512,131718,-2.09e-05,-6.13e-06,0.0003239,-1.12e-05,8.095e-05,5.037e-06,1.569e-05,5.742e-05,7.645e-05,1.323e-06,0,0.0005254,-2.95e-05,2.357e-05,2.569e-05,1.537e-05,4.507e-07,1.798e-07,7.745e-05,7.531e-05,0.0001767,-8.58e-06,0.0001209,2.889e-05,-3.34e-05,-2.31e-06,8.722e-06,0.00046,0.0006863,-1.49e-05,0.0004869,0.0002286,-6.86e-06,9.782e-05,4.294e-05,-1.81e-05,1.244e-05,7.615e-07,7.291e-05,3.193e-05,2.628e-05,-2.28e-05,5.58e-05,4.412e-05,0.0006329,-2.37e-05,-1.17e-05,1.873e-05,0.0001143,0.0001879,8.599e-06,0.0003887,4.503e-05,2.218e-07,2.302e-06,0.0005146,-5.07e-06,2.419e-07,4.726e-05,0.0001814,9.185e-05,3.517e-05,3.512e-05,7.965e-06,6.385e-05,0.0001271,0.0002121,1.207e-05,5.906e-05,0.0001589,0.0006681,0.0001187,-1.49e-05,2.792e-05,-2.64e-05,0.0002041,5.845e-06,-6.34e-06,0.0002101,-9.988
3.372e-05,3.303e-06,0.0001859,2.607e-05,0.0003752,0.0003125,125847,6.087e-05,0.0001176,0.0005582,9.76e-05,0.0001941,5.484e-05,9.003e-06,4.131e-05,0.0001289,-4.49e-06,0,0.0006224,3.402e-05,1.585e-05,7.379e-05,6.392e-05,2.834e-07,3.053e-07,7.972e-05,5.469e-05,0.0002338,1.941e-05,0.0002549,0.0002483,2.35e-05,0.000135,0.0001818,0.0003784,0.0008029,8.317e-05,0.0004511,0.0002075,-1.08e-05,0.0001543,3.171e-05,7.107e-05,7.132e-05,2.13e-07,0.0003303,2.328e-05,2.584e-05,-2.62e-06,0.0001083,9.726e-05,0.0005693,5.155e-05,1.363e-05,1.722e-05,0.000117,0.0001756,2.151e-06,0.0008253,0.0002772,1.945e-07,4.397e-05,0.0008386,4.229e-05,4.105e-07,4.893e-05,0.0001276,6.544e-05,3.604e-05,8.473e-05,5.895e-05,6.643e-05,8.824e-05,0.0001483,1.053e-05,0.000163,0.0001543,0.0006937,0.0001736,8.464e-06,0.0001066,4.265e-05,0.0005896,5.008e-06,-5.05e-06,0.000274,-41.01
4.856e-07,-2.26e-05,0.0002876,-5.42e-06,0.0003515,0.0003027,116716,7.916e-07,3.867e-05,0.0004134,2.312e-05,0.0001221,3.409e-05,1.846e-05,5.784e-05,0.0001256,3.878e-06,0,0.0006008,-1.43e-05,2.584e-05,5.642e-05,4.85e-05,6.786e-07,1.758e-07,6.975e-05,8.223e-05,0.0002485,-1.02e-05,0.0001654,0.0001447,-2.01e-05,5.23e-05,8.53e-05,0.0004612,0.0008182,1.37e-05,0.0005522,0.0002214,-4.5e-06,0.0001496,4.563e-05,6.615e-06,3.07e-05,3.139e-07,0.0002322,3.454e-05,2.279e-05,-2.72e-05,0.0001058,9.032e-05,0.000656,-4.34e-06,-1.45e-05,1.683e-05,9.89e-05,0.0001776,1.153e-05,0.0007139,0.0001715,1.397e-07,8.5e-06,0.0006522,2.694e-05,1.501e-07,4.071e-05,0.0001924,9.181e-05,3.091e-05,7.122e-05,2.019e-05,5.815e-05,0.0001309,0.000234,1.149e-05,9.951e-05,0.0001498,0.0007951,0.0001874,-1.86e-05,5.89e-05,-9.29e-06,0.0004957,5.849e-06,-6.28e-06,0.0002712,-19.7
1.029e-05,-1.16e-05,0.000258,5.755e-06,0.0002273,0.0001842,146158,-2.11e-05,-7.33e-06,0.0003907,-1.16e-05,6.105e-05,-1.53e-05,1.306e-05,5.425e-05,2.929e-05,4.668e-07,0,0.0004503,-3.06e-05,2.04e-05,-5.42e-06,-1.02e-05,3.561e-07,2.314e-07,8.418e-05,7.267e-05,9.486e-05,1.551e-06,0.0001541,1.322e-05,-3.5e-05,-4.2e-06,3.667e-06,0.0004832,0.000661,-1.51e-05,0.0004683,0.0002674,-6.83e-06,5.228e-05,4.223e-05,-1.81e-05,2.581e-05,9.535e-07,2.504e-05,3.087e-05,3.285e-05,-1.76e-05,1.525e-05,5.439e-06,0.0006763,-2.4e-05,-2.57e-06,2.422e-05,0.0001428,0.0002113,6.605e-06,0.0002405,1.771e-05,3.587e-07,1.542e-05,0.0005757,-2.15e-05,2.257e-07,5.462e-05,0.0001798,8.336e-05,4.328e-05,-5.67e-07,2.161e-05,7.275e-05,0.0001164,0.0002085,1.53e-05,5.182e-05,0.0001882,0.0006934,6.494e-05,-6.86e-06,3.726e-05,-2.71e-05,9.199e-05,7.498e-06,-9.4e-06,0.0001467,0.0
1.986e-05,-9.16e-06,0.000189,1.236e-05,0.0003923,0.0003279,63514,5.899e-05,0.0001226,0.0005289,0.0001006,0.0001743,5.383e-05,6.953e-06,3.598e-05,0.0001346,-3.43e-06,0,0.0006555,2.835e-05,1.25e-05,7.696e-05,6.636e-05,2.509e-07,2.055e-07,6.456e-05,4.712e-05,0.0002184,6.23e-06,0.0002346,0.0002455,1.766e-05,0.0001386,0.0001816,0.0003715,0.0009399,8.511e-05,0.0004653,0.0001723,-8.96e-06,0.0001579,2.655e-05,7.049e-05,5.722e-05,1.531e-07,0.0003412,1.866e-05,1.979e-05,-1.43e-05,0.0001198,0.0001033,0.0005594,4.927e-05,6.893e-07,1.375e-05,9.446e-05,0.0001419,1.783e-06,0.0008857,0.0002767,1.567e-07,3.011e-05,0.0008616,3.927e-05,3.704e-07,3.802e-05,0.0001109,5.478e-05,2.754e-05,8.643e-05,4.453e-05,5.379e-05,7.766e-05,0.0001365,8.732e-06,0.0001457,0.0001243,0.000714,0.0001891,-4.39e-06,9.046e-05,3.83e-05,0.0006139,4.343e-06,-5.09e-06,0.0002896,-36.116
-2.12e-06,-1.83e-05,0.0002622,-5.44e-06,0.0002858,0.0002303,125700,-2.32e-05,-8.29e-06,0.0003186,-1.34e-05,6.903e-05,3.176e-07,1.308e-05,5.191e-05,6.29e-05,-2e-07,0,0.0005356,-3.15e-05,2.003e-05,1.564e-05,8.952e-06,6.028e-07,2.535e-07,7.645e-05,7.16e-05,0.0001533,-8.53e-06,0.0001143,3.455e-05,-3.52e-05,-4.22e-06,8.553e-06,0.0004753,0.0007189,-1.72e-05,0.0004848,0.0002429,-8.64e-06,8.521e-05,3.866e-05,-2.03e-05,1.069e-05,1.003e-06,8.169e-05,2.869e-05,2.666e-05,-2.29e-05,4.522e-05,3.267e-05,0.0006772,-2.58e-05,-1.15e-05,1.922e-05,0.0001101,0.0001994,6.612e-06,0.0004094,5.483e-05,3.328e-07,1.703e-06,0.0005329,-1.06e-05,3.132e-07,4.515e-05,0.0001859,8.345e-05,3.509e-05,2.3e-05,6.788e-06,6.209e-05,0.0001309,0.0002169,1.27e-05,4.409e-05,0.0001783,0.0006953,0.000109,-1.47e-05,2.215e-05,-2.85e-05,0.000214,6.419e-06,-7.36e-06,0.0002064,-9.988
2.399e-05,-4.94e-06,0.0002173,1.656e-05,0.0003784,0.0003254,119516,5.672e-05,0.0001158,0.0005193,9.336e-05,0.00018,5.529e-05,7.616e-06,3.811e-05,0.0001351,-3.43e-06,0,0.000655,2.892e-05,1.422e-05,7.958e-05,6.597e-05,4.79e-07,2.933e-07,5.938e-05,5.185e-05,0.0002216,1.037e-05,0.0002328,0.0002386,1.912e-05,0.0001327,0.0001728,0.000352,0.0009344,7.903e-05,0.0004963,0.0001566,-8.56e-06,0.0001604,2.868e-05,6.678e-05,6.086e-05,2.56e-07,0.0003265,2.112e-05,1.736e-05,-1.04e-05,0.0001162,0.0001018,0.0005578,4.672e-05,4.941e-06,1.204e-05,8.324e-05,0.0001309,1.654e-06,0.0008623,0.0002718,2.491e-07,3.387e-05,0.0008246,4.265e-05,4.648e-07,3.454e-05,0.0001209,6.21e-05,2.457e-05,8.954e-05,4.842e-05,4.87e-05,8.644e-05,0.0001475,7.712e-06,0.0001492,0.0001153,0.0007494,0.0001961,5.62e-10,9.604e-05,3.789e-05,0.0005961,3.845e-06,-4.42e-06,0.0002895,-36.116
1.394e-06,-2.29e-05,0.0003226,-4.88e-06,0.0003956,0.0003271,18604,-6.46e-06,3.038e-05,0.0005204,1.515e-05,0.0001604,2.533e-05,1.946e-05,6.356e-05,0.0001095,2.801e-06,0,0.0007213,-2.08e-05,2.812e-05,4.979e-05,3.707e-05,5.436e-07,2.919e-07,7.492e-05,8.54e-05,0.0002182,-1e-05,0.0002164,0.0001486,-2.65e-05,4.409e-05,8.46e-05,0.000489,0.0010374,5.817e-06,0.0006337,0.0002426,-6.54e-06,0.0001375,4.888e-05,-9.9e-07,3.646e-05,3.056e-07,0.0002498,3.751e-05,2.707e-05,-2.8e-05,9.061e-05,7.355e-05,0.0007211,-1.12e-05,-1.44e-05,1.976e-05,0.000103,0.0001882,1.101e-05,0.0008549,0.000184,2.836e-07,1.003e-05,0.0008256,9.655e-06,2.155e-07,4.586e-05,0.0002169,0.0001026,3.536e-05,6.092e-05,2.444e-05,6.275e-05,0.0001518,0.0002549,1.307e-05,0.0001297,0.00016,0.000936,0.00016,-1.86e-05,7.98e-05,-1.59e-05,0.0005556,6.671e-06,-7.72e-06,0.0002949,-17.992
-2.22e-06,-1.83e-05,0.000268,-5.59e-06,0.0003173,0.0002524,149246,-2.15e-05,-6.71e-06,0.0003387,-1.18e-05,8.401e-05,4.524e-06,1.404e-05,5.386e-05,7.24e-05,-1.02e-07,0,0.0005405,-2.99e-05,2.145e-05,2.119e-05,1.234e-05,5.799e-07,2.419e-07,7.741e-05,7.61e-05,0.0001557,-8.69e-06,0.0001228,3.42e-05,-3.36e-05,-2.71e-06,9.302e-06,0.0004625,0.0007723,-1.56e-05,0.0004879,0.0002472,-8.07e-06,9.769e-05,4.076e-05,-1.87e-05,1.124e-05,9.349e-07,8.203e-05,3.039e-05,2.506e-05,-2.27e-05,5.319e-05,4.125e-05,0.0006809,-2.42e-05,-1.17e-05,1.811e-05,0.0001157,0.0001919,7.092e-06,0.0004264,5.479e-05,3.024e-07,1.759e-06,0.0005342,-4.97e-06,3.065e-07,4.64e-05,0.0001883,8.924e-05,3.455e-05,2.993e-05,7.126e-06,6.508e-05,0.0001421,0.000218,1.218e-05,5.642e-05,0.0001706,0.0007033,0.000116,-1.48e-05,2.37e-05,-2.69e-05,0.000225,6.324e-06,-7.33e-06,0.0002144,-9.988
