Row,PBstart,PCstart,PDstart,PFstart,PArise,PBrise,PCrise,PDrise,PFrise,PAfall,PBfall,PCfall,PDfall,PFfall,PAwidth,PBwidth,PCwidth,PDwidth,PFwidth,y
1253,-3.5537314439379672e-06,5.8451077767027e-05,-7.010635346654172e-06,2.084180508688003e-05,1.226360925808649e-05,1.678062307034024e-05,3.538073327041469e-05,1.3689804376945e-05,2.4298133302651385e-05,0.0005062341389059969,0.0006403871506291992,0.0008156609226708492,0.0007051280108889019,0.0007112917014973232,0.00012182932375556369,0.0002047402580839904,0.0002246229246166595,0.0001137577697147934,0.00019377502428629916,-36.116
1255,2.608038992298466e-06,2.8788476999386783e-05,-2.218306626976416e-05,-2.0782731898602385e-05,1.7009092344806477e-05,2.1072918565946855e-05,3.3845149017353746e-05,1.3333714002031255e-05,1.4853365326060478e-05,0.0007266697872577652,0.0008521355155534847,0.0009664515066548527,0.0006923729264109843,0.0006630344677221417,0.000175843071662376,0.00017828411358767,0.00022643772099228938,0.00013988065194988215,0.0002084969691139384,-21.034
1308,-1.4390999119954142e-07,5.9200434841300584e-05,3.548510418475516e-06,3.9581361866919065e-05,1.5822368575423195e-05,2.3156431164438977e-05,2.6733101763199107e-05,1.5350184866638196e-05,2.8691716810968885e-05,0.0004609243735052251,0.000935950345599389,0.0009289521265746319,0.0007806968570864301,0.0007930896094506409,0.00011788590943909241,0.00011739738139695006,0.0002076394760853171,0.00019059047979616165,0.00015495721797562214,-41.01
1331,-2.477007917757266e-06,4.287643925799337e-05,-1.878661424411333e-05,-3.2063846587932535e-06,1.4279015397681014e-05,1.6555850073925724e-05,3.267605384565559e-05,1.005867701233059e-05,1.761111335891689e-05,0.000579747516162128,0.0006770352592706787,0.00077841689254345,0.0005260210340952352,0.000839879168334223,0.00013873429876845985,0.0001895384729111549,0.00021344763429720793,0.00010021513265728903,0.00018483411190077948,-29.5
1333,2.883367584007717e-06,4.6471429383676235e-05,-1.3276833281060103e-05,6.391430988797763e-06,1.7843436823987347e-05,2.083105652943311e-05,4.253318454135787e-05,1.0203129209592885e-05,1.70533715887735e-05,0.0005450735884392329,0.0006867743043624978,0.000782161952592951,0.00046240195814802076,0.0011780116936386971,0.00012131295703548647,0.0001495704451287304,0.00021161380510336127,7.877673182856372e-05,0.00020172921848985885,-29.5
1334,4.1612321604566573e-07,1.4170473276558606e-05,-1.8996283433634126e-05,-2.8495129669404077e-05,1.8313038759255353e-05,2.1765567015699637e-05,2.5853670360589018e-05,1.2564877975600662e-05,8.550667177493588e-06,0.0007005428698760962,0.0006278986931678227,0.000881786204896711,0.0007334136441428512,0.0004668294736005308,0.00021865809184844684,0.00021873236694872633,0.00017338082120071322,0.00010459062142566052,8.76056655477687e-05,-9.988
1352,-8.869766794972066e-07,5.8760578663800965e-05,3.253860452399302e-06,3.180991596971368e-05,1.2899510699831301e-05,1.834147234695962e-05,3.721686546754352e-05,1.7324436364751582e-05,2.398515961591902e-05,0.00047282565551966444,0.0008818196230361906,0.0011814742778719694,0.0006946572098383138,0.0012906466740076796,9.948191746679875e-05,0.0001462191223656682,0.00016837463804990861,0.0001513277974935302,0.00022857966669257806,-41.01
1386,-1.9262746128103737e-06,4.8013892935427946e-05,-1.4510499515911437e-05,4.243781807363451e-06,1.4653051520234727e-05,1.643560920695521e-05,3.235014843069423e-05,1.0946413983122342e-05,1.7573574671412768e-05,0.0007087027941120287,0.0007495306663212078,0.0009861496274742635,0.0004216917353811395,0.0009346398901605715,0.0001461824943763118,0.00015699785298043466,0.0001679701334176255,5.18797225858938e-05,0.00023651209820842116,-29.5
1389,-3.3077834719603877e-06,5.3988815300033945e-05,-5.467521140626091e-06,2.7940236186364246e-05,1.1780221262711882e-05,1.560497286158427e-05,3.3750672767725055e-05,1.667058453424147e-05,2.8407668867081422e-05,0.00064268484077886,0.0009145484939697844,0.0007373317479567285,0.0006296861172241445,0.0008395358537574297,9.918105091232046e-05,0.00019255492790365127,0.00016477090955692626,0.0001378944580714368,0.00017288116734807843,-36.116
1415,-2.1200911021569276e-07,2.3350358914979983e-05,-2.8622359829781543e-05,-2.2295489491135527e-05,2.709108221373654e-05,3.0288508894382484e-05,3.386403880741037e-05,1.4616143212452395e-05,1.5845686573399758e-05,0.0005805751830613038,0.0013503727886357494,0.0009182350316940092,0.0010815506068108732,0.0011186326896418365,0.00011829698382432644,0.00027559131158130313,0.00025463649816791933,0.00018709877630803762,0.00026851737023978915,-17.992
1430,-5.38529170281955e-07,1.795719011666943e-05,-2.3832497274925662e-05,-2.169140548275782e-05,2.0647382628309405e-05,3.114382342891132e-05,4.27247467730417e-05,1.5824710576521874e-05,1.8943618839799505e-05,0.0006704504850145297,0.000932465069696136,0.0010484432063913073,0.0010021985415282469,0.0009834484211125262,0.00015019575329677023,0.00027572256481307836,0.0003335241257248627,0.00019332987745287057,0.00017521820474572516,-17.992
1444,-1.3346364778427164e-07,6.275590863906729e-05,7.090971405713338e-06,4.001262014720212e-05,1.5087787756299035e-05,2.0008486944001447e-05,3.395873940099642e-05,1.7706620495245933e-05,2.1513605568017866e-05,0.00045123534742570504,0.0008498795180173429,0.0010117789347943822,0.0007564791711061124,0.0008559399163227302,8.831346830885078e-05,0.00015065930249497968,0.0002544128911708013,0.00014523272506330808,0.00022846835947940366,-41.01
1455,-2.7958533837851802e-06,5.143912137301836e-05,-1.0189541930160337e-05,1.9873540549772262e-05,1.3882860460407904e-05,1.755158711628396e-05,4.217798352400039e-05,1.340759545702072e-05,2.653852439568909e-05,0.0007162386830608347,0.0008151901241558114,0.0010422249817622364,0.0006424228773249379,0.0008368628236824348,0.00011472552692541729,0.00018909422594336173,0.0002079717987247704,0.0001400433513001612,0.00021668840075850107,-39.4
1455,2.2076307159328844e-06,3.801034774030241e-05,-2.3861495830218423e-05,-5.099738295799637e-06,1.8034371578422613e-05,2.253847670551312e-05,3.954372782491009e-05,1.3618126157960676e-05,1.930055602340104e-05,0.0006728057139160757,0.0009567296927086795,0.0009711419879294703,0.0006766770895829188,0.0012889841550263149,0.0001806067532224239,0.00022910479420212138,0.0002391990359867068,0.00015650493876269976,0.00020951518897836823,-24.077
1515,-1.6628368299333516e-05,-1.194609458614057e-05,-1.498443127723803e-05,-2.93018357800808e-05,2.893218973983968e-05,1.3578535932395879e-05,1.694574728297849e-05,1.2977393610018939e-05,9.870637895201408e-06,0.0007689306507248546,0.0008996334506961168,0.0007104645105691746,0.0006419213376979729,0.00031457754333050956,0.00014614949044463915,0.00014126063025654675,0.00019475061451732176,4.924439884379453e-05,4.6272195328412977e-05,-3.969
1519,-3.817010420076295e-07,2.794610827087423e-05,-1.8454803535390698e-05,-1.032057042727449e-05,1.8192074468837856e-05,2.8141603032691707e-05,4.0294628542205565e-05,1.1318521961683796e-05,1.653897100026581e-05,0.000778680052037103,0.000912106729835407,0.0008634955837577895,0.000589013208341686,0.001155459307603115,0.0002048215425229736,0.0002307842341775995,0.00018542324833712703,0.00012926258031357998,0.00020705031421626823,-21.034
1519,5.813464990636944e-07,2.6215578637742737e-05,-1.9566942372571395e-05,-2.3441667017483965e-05,2.262774240777352e-05,2.7706238929519262e-05,4.926014918693287e-05,1.6014241041905622e-05,1.717016064019889e-05,0.0006476420590018545,0.001370889265564732,0.0009528136201362911,0.000737547711830801,0.0008017282006690888,0.0002117419972735272,0.00026188221362099547,0.00015169321376681843,0.0001545657172155332,0.00016046113930222962,-17.992
1536,-1.9512466841418844e-06,5.356405901545696e-05,-9.834551994417468e-06,2.7267718672605335e-05,1.2722555801398975e-05,1.4134265068490136e-05,4.0192334201630445e-05,1.599216793686743e-05,4.400141440001722e-05,0.000761822154468235,0.0006926837077706508,0.000728624173770159,0.0007683263015796935,0.0015390378954473769,0.00012554092948571677,0.00011379546973221916,0.00018043932346501325,0.00017780601173025704,0.0001536713275764492,-36.116
1538,-2.8597897203911277e-06,4.881296512198981e-05,-1.2788905174929977e-05,9.315110149772227e-06,1.418924251396385e-05,1.7006399229858607e-05,3.938149554033499e-05,1.0814945049493321e-05,1.844623347330844e-05,0.000605072775575784,0.0007889171160236352,0.0014164722296431313,0.0004773513450951605,0.0005486517454013457,0.0001573919284335701,0.00020507863779571352,0.00021321733093903087,6.0282776071747966e-05,0.00018374461291863377,-29.5
